TestName,Tool,Group,Pass,ExitCode,Tags,InputBytes,AllowedTimeout,TimeUser,TimeSystem,TimeWall,RamUsageMiB
binary_op_pow,VerihoggFormat,,True,0,11.4.3,159,30,0.007511,0.002742,0.010759,17.348
binary_op_log_shl,VerihoggFormat,,True,0,11.4.10,164,30,0.004064,0.006881,0.011438,17.336
binary_op_log_shr,VerihoggFormat,,True,0,11.4.10,164,30,0.004049,0.007022,0.011787,17.312
bit_or_operator_sim_1,VerihoggFormat,,True,0,11.4.8,321,30,0.00244,0.008119,0.011684,19.438
simple_mod_operator_sim,VerihoggFormat,,True,0,11.4.3,257,30,0.008007,0.002905,0.01137,17.484
div_operator_sim_0,VerihoggFormat,,True,0,11.4.3,318,30,0.004486,0.007447,0.013103,19.406
simple_le_operator_sim,VerihoggFormat,,True,0,11.4.4,258,30,0.009895,0.0,0.01047,17.184
lt_operator_sim_0,VerihoggFormat,,True,0,11.4.4,317,30,0.007367,0.00362,0.012342,19.379
simple_eq_xz_operator_sim,VerihoggFormat,,True,0,11.4.5,263,30,0.001348,0.009331,0.011147,17.246
gt_operator_sim_1,VerihoggFormat,,True,0,11.4.4,317,30,0.008146,0.003618,0.012782,19.309
ge_operator_sim_0,VerihoggFormat,,True,0,11.4.4,320,30,0.01109,0.0,0.012171,19.281
mul_operator_sim_0,VerihoggFormat,,True,0,11.4.3,318,30,0.00794,0.003482,0.012514,19.176
minus_operator_sim_1,VerihoggFormat,,True,0,11.4.3,320,30,0.002516,0.008249,0.011523,19.461
log_shr_operator_sim_1,VerihoggFormat,,True,0,11.4.10,326,30,0.007753,0.00391,0.012474,19.223
simple_gt_operator_sim,VerihoggFormat,,True,0,11.4.4,256,30,0.003322,0.007556,0.011433,17.426
ge_operator_sim_1,VerihoggFormat,,True,0,11.4.4,320,30,0.00316,0.008455,0.012583,19.332
simple_lt_operator_sim,VerihoggFormat,,True,0,11.4.4,256,30,0.004724,0.005919,0.011005,17.309
gt_operator_sim_0,VerihoggFormat,,True,0,11.4.4,317,30,0.007966,0.003811,0.012881,19.164
simple_exp_operator_sim,VerihoggFormat,,True,0,11.4.3,259,30,0.004017,0.007288,0.011944,17.32
simple_eq_operator_sim,VerihoggFormat,,True,0,11.4.5,258,30,0.004242,0.00597,0.010787,17.34
simple_minus_operator_sim,VerihoggFormat,,True,0,11.4.3,259,30,0.003006,0.007358,0.010883,17.41
simple_neq_operator_sim,VerihoggFormat,,True,0,11.4.5,259,30,0.004503,0.006225,0.011963,17.238
log_shl_operator_sim_1,VerihoggFormat,,True,0,11.4.10,326,30,0.007535,0.003525,0.012019,19.074
simple_bit_and_operator_sim,VerihoggFormat,,True,0,11.4.8,261,30,0.008481,0.002892,0.01195,17.191
bit_and_operator_sim_0,VerihoggFormat,,True,0,11.4.8,322,30,0.00142,0.009517,0.011991,19.477
mod_operator_sim_1,VerihoggFormat,,True,0,11.4.3,318,30,0.007993,0.003478,0.012714,19.34
bit_xor_operator_sim_1,VerihoggFormat,,True,0,11.4.8,322,30,0.004734,0.006427,0.012144,19.121
minus_operator_sim_0,VerihoggFormat,,True,0,11.4.3,320,30,0.011774,0.0,0.012936,19.484
bit_xor_operator_sim_0,VerihoggFormat,,True,0,11.4.8,322,30,0.004627,0.006366,0.011845,19.082
le_operator_sim_0,VerihoggFormat,,True,0,11.4.4,320,30,0.011115,0.0,0.012274,19.148
simple_plus_operator_sim,VerihoggFormat,,True,0,11.4.3,258,30,0.001388,0.009632,0.011666,17.504
log_eq_operator_sim_1,VerihoggFormat,,True,0,11.4.5,324,30,0.0,0.011704,0.013072,19.289
log_shl_operator_sim_0,VerihoggFormat,,True,0,11.4.10,326,30,0.008354,0.003061,0.011571,19.141
simple_bit_xor_operator_sim,VerihoggFormat,,True,0,11.4.8,261,30,0.004963,0.006096,0.011747,17.41
simple_div_operator_sim,VerihoggFormat,,True,0,11.4.3,257,30,0.009041,0.001395,0.011149,17.188
mod_operator_sim_0,VerihoggFormat,,True,0,11.4.3,318,30,0.006518,0.00405,0.01159,19.48
simple_log_shl_operator_sim,VerihoggFormat,,True,0,11.4.10,264,30,0.0113,0.0,0.012116,17.289
plus_operator_sim_0,VerihoggFormat,,True,0,11.4.3,319,30,0.004783,0.00628,0.012192,19.211
log_shr_operator_sim_0,VerihoggFormat,,True,0,11.4.10,326,30,0.0,0.011207,0.012135,19.328
plus_operator_sim_1,VerihoggFormat,,True,0,11.4.3,319,30,0.011701,0.0,0.012895,19.379
simple_mul_operator_sim,VerihoggFormat,,True,0,11.4.3,257,30,0.004226,0.006785,0.011615,17.387
bit_or_operator_sim_0,VerihoggFormat,,True,0,11.4.8,321,30,0.007495,0.003197,0.011764,19.32
log_neq_operator_sim_0,VerihoggFormat,,True,0,11.4.5,325,30,0.007482,0.003717,0.012366,19.363
lt_operator_sim_1,VerihoggFormat,,True,0,11.4.4,317,30,0.00118,0.00979,0.011938,19.281
simple_log_shr_operator_sim,VerihoggFormat,,True,0,11.4.10,264,30,0.006823,0.004165,0.01154,17.367
exp_operator_sim_0,VerihoggFormat,,True,0,11.4.3,321,30,0.003797,0.008071,0.012831,19.434
log_eq_operator_sim_0,VerihoggFormat,,True,0,11.4.5,324,30,0.0,0.010632,0.011694,19.211
mul_operator_sim_1,VerihoggFormat,,True,0,11.4.3,318,30,0.011067,0.0,0.012192,19.379
simple_bit_or_operator_sim,VerihoggFormat,,True,0,11.4.8,260,30,0.007139,0.003491,0.011379,17.332
le_operator_sim_1,VerihoggFormat,,True,0,11.4.4,320,30,0.001451,0.009085,0.0114,19.445
exp_operator_sim_1,VerihoggFormat,,True,0,11.4.3,321,30,0.002912,0.008723,0.012605,19.434
simple_ge_operator_sim,VerihoggFormat,,True,0,11.4.4,258,30,0.003835,0.006881,0.011387,17.375
div_operator_sim_1,VerihoggFormat,,True,0,11.4.3,318,30,0.010776,0.0,0.011991,19.375
bit_and_operator_sim_1,VerihoggFormat,,True,0,11.4.8,322,30,0.004459,0.006326,0.011791,19.168
log_neq_operator_sim_1,VerihoggFormat,,True,0,11.4.5,325,30,0.003726,0.006498,0.011168,19.449
simple_neq_xz_operator_sim,VerihoggFormat,,True,0,11.4.5,264,30,0.00706,0.003512,0.011111,17.379
easyUVM,VerihoggFormat,,True,0,uvm,3734,300,1.202184,0.47443,12.219512,1014.852
uvm_agent_0,VerihoggFormat,,False,1,uvm-classes uvm,4760,300,1.158923,0.49291,12.452347,1014.312
uvm_test_0,VerihoggFormat,,False,1,uvm-classes uvm,4756,300,1.168671,0.491918,12.430944,1014.199
uvm_scoreboard_0,VerihoggFormat,,False,1,uvm-classes uvm,4780,300,1.186211,0.456526,12.394802,1012.648
uvm_monitor_0,VerihoggFormat,,False,1,uvm-classes uvm,4768,300,1.19153,0.4627,12.445105,1014.102
uvm_component_0,VerihoggFormat,,False,1,uvm-classes uvm,4776,300,1.201059,0.446948,12.339414,1013.496
uvm_env_0,VerihoggFormat,,False,1,uvm-classes uvm,4752,300,1.220242,0.431068,12.415312,1012.586
uvm_sequencer_0,VerihoggFormat,,False,1,uvm-classes uvm,4776,300,1.178912,0.471764,12.375667,1012.66
uvm_driver_0,VerihoggFormat,,False,1,uvm-classes uvm,4764,300,1.183607,0.473407,12.42521,1013.559
logical_impl_operator_sim_2,VerihoggFormat,,True,0,11.4.7,325,30,0.004075,0.007232,0.012366,19.004
logical_impl_operator_sim_1,VerihoggFormat,,True,0,11.4.7,325,30,0.009804,0.001474,0.0119,19.246
logical_impl_operator_sim_3,VerihoggFormat,,True,0,11.4.7,325,30,0.001383,0.011046,0.013169,19.164
logical_impl_operator_sim_0,VerihoggFormat,,True,0,11.4.7,325,30,0.004634,0.006024,0.011435,19.273
logical_equiv_operator_sim_3,VerihoggFormat,,True,0,11.4.7,348,30,0.0044,0.00712,0.012079,19.359
logical_equiv_operator_sim_1,VerihoggFormat,,True,0,11.4.7,348,30,0.008006,0.002955,0.011685,19.281
logical_equiv_operator_sim_2,VerihoggFormat,,True,0,11.4.7,348,30,0.0,0.011231,0.011829,19.441
logical_equiv_operator_sim_0,VerihoggFormat,,True,0,11.4.7,348,30,0.005978,0.004474,0.011007,19.188
wildcard_const_operator_sim_5,VerihoggFormat,,True,0,11.4.6,307,30,0.001394,0.009802,0.012269,17.496
wildcard_const_operator_sim_0,VerihoggFormat,,True,0,11.4.6,307,30,0.007279,0.002765,0.01081,17.41
wildcard_const_operator_sim_1,VerihoggFormat,,True,0,11.4.6,307,30,0.004653,0.006143,0.011597,17.758
wildcard_const_operator_sim_7,VerihoggFormat,,True,0,11.4.6,307,30,0.008052,0.001299,0.009986,17.449
wildcard_const_operator_sim_3,VerihoggFormat,,True,0,11.4.6,307,30,0.009875,0.0,0.010579,17.508
wildcard_const_operator_sim_2,VerihoggFormat,,True,0,11.4.6,307,30,0.00146,0.008774,0.010782,17.531
wildcard_const_operator_sim_4,VerihoggFormat,,True,0,11.4.6,307,30,0.00763,0.00328,0.011637,17.453
wildcard_const_operator_sim_6,VerihoggFormat,,True,0,11.4.6,307,30,0.004843,0.005936,0.011393,17.496
uvm_priority_arbitration,VerihoggFormat,,False,1,uvm-examples uvm,11037,900,1.18831,0.466941,12.450737,1014.059
uvm_register_spi_bl_tb,VerihoggFormat,,False,1,uvm-examples uvm,87213,900,1.566218,0.763769,15.410001,1064.562
uvm_tb_build_ss_tb,VerihoggFormat,,False,1,uvm-examples uvm,308348,900,2.098943,1.52061,21.059633,1233.18
uvm_virt_seq_find_all,VerihoggFormat,,False,1,uvm-1.2 uvm-examples,13518,900,1.094473,0.40212,10.670475,869.418
uvm_interrupts_parallel_processing,VerihoggFormat,,True,0,uvm-examples uvm,15473,900,1.256049,0.555683,12.857926,1014.258
uvm_priority_grab_lock,VerihoggFormat,,False,1,uvm-examples uvm,14206,900,1.19153,0.462879,12.379662,1012.742
biquad_example,VerihoggFormat,,True,0,uvm-1.2 uvm-examples,5834,900,1.07542,0.461566,10.706669,872.109
uvm_alu_config_analysis,VerihoggFormat,,True,0,uvm-examples uvm,2602,900,1.140011,0.377375,11.469709,716.957
uvm_c_stimulus_bl_example,VerihoggFormat,,False,1,uvm-examples uvm,89815,900,1.557605,0.783693,15.646066,1066.914
uvm_tb_build_bl_tb,VerihoggFormat,,False,1,uvm-examples uvm,87555,900,1.527233,0.816627,15.330534,1064.492
uvm_id_register,VerihoggFormat,,False,1,uvm-examples uvm,25080,900,1.370811,0.516723,13.407244,1032.902
uvm_slave_agent_multi_seq_item,VerihoggFormat,,False,1,uvm-examples uvm,20500,900,1.244437,0.553121,12.550784,1033.492
uvm_use_models_bidir_get_put,VerihoggFormat,,False,1,uvm-examples uvm,16710,900,1.195786,0.469191,12.49555,1016.355
uvm_use_models_unidirectional,VerihoggFormat,,False,1,uvm-examples uvm,10488,900,1.205364,0.451297,12.327651,1014.004
uvm_vif_config_db,VerihoggFormat,,True,0,uvm-examples uvm,14529,900,1.310518,0.521469,12.706862,1013.055
uvm_register_mem_example,VerihoggFormat,,False,1,uvm-examples uvm,37241,900,1.330616,0.723375,13.825515,1033.484
uvm_messaging_example,VerihoggFormat,,False,1,uvm-examples uvm,8810,900,1.189636,0.469404,12.453128,1012.707
uvm_use_models_bidir_item_done,VerihoggFormat,,False,1,uvm-examples uvm,16268,900,1.152277,0.514678,12.445098,1014.68
uvm_slave_agent,VerihoggFormat,,False,1,uvm-examples uvm,20376,900,1.269931,0.523403,12.538614,1033.785
uvm_param_vif_config_db,VerihoggFormat,,True,0,uvm-examples uvm,21864,900,1.301273,0.552554,12.826472,1012.066
uvm_wait_for_signal,VerihoggFormat,,False,1,uvm-examples uvm,19232,900,1.195515,0.477741,12.447276,1013.652
uvm_test_init,VerihoggFormat,,False,1,uvm-examples uvm,19133,900,1.449477,0.561954,14.787511,1011.332
uvm_use_models_pipelined_get_put,VerihoggFormat,,False,1,uvm-examples uvm,22685,900,1.324025,0.514289,12.885447,1031.723
uvm_use_models_pipelined_item_done,VerihoggFormat,,False,1,uvm-1.2 uvm-examples,16340,900,1.094084,0.427594,10.709994,869.75
uvm_generation_seq_poly,VerihoggFormat,,False,1,uvm-examples uvm,31561,900,1.298848,0.524005,13.085831,1032.945
uart_example,VerihoggFormat,,False,1,uvm-examples uvm,76046,900,1.536097,0.808702,15.416586,1066.645
uvm_generation_seq_persistence,VerihoggFormat,,False,1,uvm-examples uvm,31561,900,1.297605,0.522224,13.1033,1033.109
uvm_generation_seq_randomization,VerihoggFormat,,False,1,uvm-examples uvm,31561,900,1.29015,0.535067,13.160207,1032.941
uvm_ef_vif_config_db,VerihoggFormat,,True,0,uvm-examples uvm,18358,900,1.325624,0.525179,12.798826,1013.004
uvm_interrupts_prioritized,VerihoggFormat,,False,1,uvm-examples uvm,25572,900,1.323994,0.531805,13.337867,1012.598
uvm_ac_config_db,VerihoggFormat,,True,0,uvm-examples uvm,19573,900,1.263613,0.580048,12.702103,1012.797
uvm_many_to_one,VerihoggFormat,,False,1,uvm-examples uvm,14716,900,1.390601,0.549643,14.348564,1029.352
apb_protocol_monitor,VerihoggFormat,,False,1,uvm-examples uvm,7453,900,1.12416,0.446955,11.557123,1013.988
uvm_overriding,VerihoggFormat,,False,1,uvm-examples uvm,9489,900,1.211434,0.482133,12.424281,1033.07
uvm_interrupts_simple,VerihoggFormat,,False,1,uvm-examples uvm,26587,900,1.332553,0.518089,13.302991,1012.664
cont_assignment_strength_highz1_pull0,VerihoggFormat,,True,0,10.3.4,179,30,0.006974,0.003342,0.010595,17.328
cont_assignment_strength_pull1_pull0,VerihoggFormat,,True,0,10.3.4,176,30,0.004652,0.006415,0.011159,17.328
cont_assignment_strength_weak1_highz0,VerihoggFormat,,True,0,10.3.4,179,30,0.007907,0.003617,0.011719,17.066
cont_assignment_strength_pull1_supply0,VerihoggFormat,,True,0,10.3.4,182,30,0.009811,0.001459,0.011475,17.344
cont_assignment_strength_weak1_strong0,VerihoggFormat,,True,0,10.3.4,182,30,0.00802,0.002981,0.011243,17.301
cont_assignment_strength_pull1_highz0,VerihoggFormat,,True,0,10.3.4,179,30,0.003279,0.007759,0.011429,17.426
cont_assignment_strength_strong1_highz0,VerihoggFormat,,True,0,10.3.4,185,30,0.007564,0.003665,0.011476,17.234
cont_assignment_strength_weak1_weak0,VerihoggFormat,,True,0,10.3.4,176,30,0.009613,0.001488,0.011266,17.156
cont_assignment_strength_pull1_weak0,VerihoggFormat,,True,0,10.3.4,176,30,0.0,0.01128,0.011418,17.34
cont_assignment_strength_strong1_pull0,VerihoggFormat,,True,0,10.3.4,182,30,0.004087,0.006179,0.010697,17.125
cont_assignment_strength_supply1_highz0,VerihoggFormat,,True,0,10.3.4,185,30,0.009103,0.001476,0.010848,17.254
cont_assignment_strength_highz1_supply0,VerihoggFormat,,True,0,10.3.4,185,30,0.003264,0.00798,0.012488,17.199
cont_assignment_strength_supply1_weak0,VerihoggFormat,,True,0,10.3.4,182,30,0.004195,0.007039,0.011658,17.328
cont_assignment_strength_strong1_weak0,VerihoggFormat,,True,0,10.3.4,182,30,0.007715,0.00333,0.011351,17.238
cont_assignment_strength_supply1_pull0,VerihoggFormat,,True,0,10.3.4,182,30,0.007914,0.002792,0.010968,17.395
cont_assignment_strength_highz1_weak0,VerihoggFormat,,True,0,10.3.4,179,30,0.001443,0.008924,0.010601,17.422
cont_assignment_strength_pull1_strong0,VerihoggFormat,,True,0,10.3.4,182,30,0.004087,0.006336,0.010967,17.148
cont_assignment_strength_weak1_supply0,VerihoggFormat,,True,0,10.3.4,182,30,0.004301,0.006595,0.011095,17.426
cont_assignment_strength_supply1_strong0,VerihoggFormat,,True,0,10.3.4,188,30,0.006295,0.003902,0.010342,17.188
cont_assignment_strength_strong1_strong0,VerihoggFormat,,True,0,10.3.4,188,30,0.0,0.011092,0.011317,17.492
cont_assignment_strength_weak1_pull0,VerihoggFormat,,True,0,10.3.4,176,30,0.01052,0.0,0.0109,17.348
cont_assignment_strength_strong1_supply0,VerihoggFormat,,True,0,10.3.4,188,30,0.004246,0.006655,0.011117,17.301
cont_assignment_strength_highz1_strong0,VerihoggFormat,,True,0,10.3.4,185,30,0.006116,0.003887,0.01012,17.395
cont_assignment_strength_supply1_supply0,VerihoggFormat,,True,0,10.3.4,188,30,0.003842,0.006382,0.010297,17.379
inherited_prot_from_inside,VerihoggFormat,,True,0,8.18,505,30,0.001185,0.009957,0.012869,19.59
local_from_inside,VerihoggFormat,,True,0,8.18,495,30,0.007575,0.004591,0.013167,19.762
prot_from_inside,VerihoggFormat,,True,0,8.18,495,30,0.004679,0.006648,0.012936,19.613
wildcard_operator_sim_7,VerihoggFormat,,True,0,11.4.6,306,30,0.008653,0.003254,0.012046,19.676
wildcard_operator_sim_0,VerihoggFormat,,True,0,11.4.6,306,30,0.00491,0.006523,0.012267,19.539
wildcard_operator_sim_6,VerihoggFormat,,True,0,11.4.6,306,30,0.004461,0.007267,0.012725,19.414
wildcard_operator_sim_5,VerihoggFormat,,True,0,11.4.6,306,30,0.006198,0.005397,0.01235,19.484
wildcard_operator_sim_4,VerihoggFormat,,True,0,11.4.6,306,30,0.00144,0.010354,0.012677,19.734
wildcard_operator_sim_2,VerihoggFormat,,True,0,11.4.6,306,30,0.002871,0.00798,0.011611,19.566
wildcard_operator_sim_1,VerihoggFormat,,True,0,11.4.6,306,30,0.002808,0.008789,0.012408,19.723
wildcard_operator_sim_3,VerihoggFormat,,True,0,11.4.6,306,30,0.007939,0.003506,0.012349,19.559
uvm_monitor_1,VerihoggFormat,,False,1,uvm-classes uvm,5029,300,1.179576,0.472249,12.449001,1014.066
uvm_test_1,VerihoggFormat,,False,1,uvm-classes uvm,5020,300,1.221773,0.440925,12.406506,1014.145
uvm_env_1,VerihoggFormat,,False,1,uvm-classes uvm,5017,300,1.208484,0.443875,12.356777,1014.242
uvm_scoreboard_1,VerihoggFormat,,False,1,uvm-classes uvm,5038,300,1.184983,0.466905,12.445931,1014.285
uvm_driver_1,VerihoggFormat,,False,1,uvm-classes uvm,5026,300,1.193542,0.459453,12.404394,1012.66
uvm_agent_1,VerihoggFormat,,False,1,uvm-classes uvm,5023,300,1.200843,0.460243,12.410237,1013.648
uvm_component_1,VerihoggFormat,,False,1,uvm-classes uvm,5035,300,1.218144,0.431862,12.395767,1012.539
uvm_sequencer_1,VerihoggFormat,,False,1,uvm-classes uvm,5035,300,1.187306,0.467364,12.387382,1014.285
keyword_input,VerihoggFormat,,True,1,5.6.2,192,30,0.003682,0.003366,0.006522,17.387
keyword_rand,VerihoggFormat,,True,1,5.6.2,188,30,0.004325,0.003407,0.007117,17.391
keyword_table,VerihoggFormat,,True,1,5.6.2,192,30,0.0,0.007842,0.007061,17.348
keyword_highz1,VerihoggFormat,,True,1,5.6.2,196,30,0.007623,0.0,0.00714,17.211
keyword_join,VerihoggFormat,,True,1,5.6.2,188,30,0.003892,0.003382,0.00649,17.102
keyword_include,VerihoggFormat,,True,1,5.6.2,200,30,0.005069,0.002885,0.007216,17.145
keyword_integer,VerihoggFormat,,True,1,5.6.2,200,30,0.001413,0.005902,0.006719,17.5
keyword_instance,VerihoggFormat,,True,1,5.6.2,204,30,0.004702,0.002816,0.007003,17.438
keyword_trireg,VerihoggFormat,,True,1,5.6.2,196,30,0.004634,0.002746,0.006816,17.012
keyword_enum,VerihoggFormat,,True,1,5.6.2,188,30,0.001379,0.006256,0.00713,17.297
keyword_localparam,VerihoggFormat,,True,1,5.6.2,212,30,0.00734,0.0,0.00668,17.094
keyword_longint,VerihoggFormat,,True,1,5.6.2,200,30,0.004711,0.002933,0.00707,17.25
keyword_modport,VerihoggFormat,,True,1,5.6.2,200,30,0.0076,0.0,0.00698,17.273
keyword_library,VerihoggFormat,,True,1,5.6.2,200,30,0.00423,0.003327,0.006848,17.379
keyword_endgroup,VerihoggFormat,,True,1,5.6.2,204,30,0.004341,0.003347,0.007041,16.938
keyword_checker,VerihoggFormat,,True,1,5.6.2,200,30,0.004466,0.002821,0.006668,16.965
keyword_nand,VerihoggFormat,,True,1,5.6.2,188,30,0.006059,0.001314,0.006853,16.977
keyword_sync_reject_on,VerihoggFormat,,True,1,5.6.2,228,30,0.0,0.007677,0.006921,17.094
keyword_or,VerihoggFormat,,True,1,5.6.2,180,30,0.004285,0.003508,0.007217,16.973
keyword_struct,VerihoggFormat,,True,1,5.6.2,196,30,0.00139,0.006382,0.007181,17.172
keyword_xnor,VerihoggFormat,,True,1,5.6.2,188,30,0.001464,0.006236,0.006961,17.137
keyword_restrict,VerihoggFormat,,True,1,5.6.2,204,30,0.004274,0.003418,0.007159,17.332
keyword_defparam,VerihoggFormat,,True,1,5.6.2,204,30,0.001369,0.006455,0.007223,17.086
keyword_untyped,VerihoggFormat,,True,1,5.6.2,200,30,0.004202,0.003381,0.006931,17.16
keyword_var,VerihoggFormat,,True,1,5.6.2,184,30,0.001513,0.006354,0.007193,17.121
keyword_endprogram,VerihoggFormat,,True,1,5.6.2,212,30,0.004847,0.002913,0.007034,17.312
keyword_assign,VerihoggFormat,,True,1,5.6.2,196,30,0.002788,0.004586,0.006954,17.18
keyword_rtran,VerihoggFormat,,True,1,5.6.2,192,30,0.003416,0.004078,0.006827,16.949
keyword_let,VerihoggFormat,,True,1,5.6.2,184,30,0.001419,0.006124,0.006855,17.34
keyword_macromodule,VerihoggFormat,,True,1,5.6.2,216,30,0.0,0.007494,0.006865,17.098
keyword_soft,VerihoggFormat,,True,1,5.6.2,188,30,0.00379,0.003422,0.006437,17.059
keyword_sequence,VerihoggFormat,,True,1,5.6.2,204,30,0.004247,0.003343,0.007079,17.027
keyword_endtable,VerihoggFormat,,True,1,5.6.2,204,30,0.008194,0.0,0.007473,17.332
keyword_pure,VerihoggFormat,,True,1,5.6.2,188,30,0.004136,0.002835,0.006381,17.176
keyword_time,VerihoggFormat,,True,1,5.6.2,188,30,0.003767,0.003375,0.006629,17.375
keyword_repeat,VerihoggFormat,,True,1,5.6.2,196,30,0.007283,0.0,0.006556,16.918
keyword_wait,VerihoggFormat,,True,1,5.6.2,188,30,0.003948,0.0033,0.006572,17.23
keyword_endpackage,VerihoggFormat,,True,1,5.6.2,212,30,0.004714,0.002754,0.006845,17.02
keyword_endproperty,VerihoggFormat,,True,1,5.6.2,216,30,0.0,0.008347,0.007115,17.184
keyword_strong1,VerihoggFormat,,True,1,5.6.2,200,30,0.004557,0.003145,0.006941,17.082
keyword_const,VerihoggFormat,,True,1,5.6.2,192,30,0.001438,0.006274,0.007156,17.266
keyword_endcase,VerihoggFormat,,True,1,5.6.2,200,30,0.005719,0.002579,0.006975,16.969
keyword_wor,VerihoggFormat,,True,1,5.6.2,184,30,0.004063,0.003484,0.006818,17.43
keyword_typedef,VerihoggFormat,,True,1,5.6.2,200,30,0.004219,0.003519,0.007091,17.008
keyword_weak,VerihoggFormat,,True,1,5.6.2,188,30,0.00752,0.0,0.006944,17.184
keyword_reject_on,VerihoggFormat,,True,1,5.6.2,208,30,0.004565,0.002823,0.006753,17.035
keyword_specify,VerihoggFormat,,True,1,5.6.2,200,30,0.00379,0.004403,0.007636,17.242
keyword_incdir,VerihoggFormat,,True,1,5.6.2,196,30,0.005031,0.002787,0.007077,17.188
keyword_posedge,VerihoggFormat,,True,1,5.6.2,200,30,0.00336,0.004293,0.007059,17.207
keyword_pmos,VerihoggFormat,,True,1,5.6.2,188,30,0.001481,0.006331,0.007207,17.207
keyword_deassign,VerihoggFormat,,True,1,5.6.2,204,30,0.001454,0.006421,0.007154,17.047
keyword_chandle,VerihoggFormat,,True,1,5.6.2,200,30,0.004119,0.003241,0.006869,17.434
keyword_fork,VerihoggFormat,,True,1,5.6.2,188,30,0.004254,0.003521,0.00704,17.156
keyword_endgenerate,VerihoggFormat,,True,1,5.6.2,216,30,0.004573,0.002764,0.006823,17.082
keyword_force,VerihoggFormat,,True,1,5.6.2,192,30,0.0,0.00793,0.007153,17.23
keyword_ignore_bins,VerihoggFormat,,True,1,5.6.2,216,30,0.004029,0.00327,0.006842,17.117
keyword_nexttime,VerihoggFormat,,True,1,5.6.2,204,30,0.003718,0.003417,0.006557,16.961
keyword_null,VerihoggFormat,,True,1,5.6.2,188,30,0.004551,0.002869,0.006692,17.352
keyword_extends,VerihoggFormat,,True,1,5.6.2,200,30,0.007337,0.0,0.006959,17.121
keyword_dist,VerihoggFormat,,True,1,5.6.2,188,30,0.00411,0.003427,0.007061,17.504
keyword_package,VerihoggFormat,,True,1,5.6.2,200,30,0.004697,0.002568,0.006761,16.957
keyword_super,VerihoggFormat,,True,1,5.6.2,192,30,0.004993,0.002906,0.007276,17.16
keyword_if,VerihoggFormat,,True,1,5.6.2,180,30,0.001387,0.005998,0.006744,17.395
keyword_s_always,VerihoggFormat,,True,1,5.6.2,204,30,0.004416,0.002696,0.006649,17.27
keyword_wire,VerihoggFormat,,True,1,5.6.2,188,30,0.004507,0.002745,0.006757,17.258
keyword_string,VerihoggFormat,,True,1,5.6.2,196,30,0.006137,0.001223,0.00696,17.254
keyword_bind,VerihoggFormat,,True,1,5.6.2,188,30,0.00143,0.005697,0.006435,17.223
keyword_real,VerihoggFormat,,True,1,5.6.2,188,30,0.001355,0.006116,0.006885,17.086
keyword_buf,VerihoggFormat,,True,1,5.6.2,184,30,0.00385,0.003589,0.006694,17.191
keyword_triand,VerihoggFormat,,True,1,5.6.2,196,30,0.0,0.007616,0.006869,17.184
keyword_covergroup,VerihoggFormat,,True,1,5.6.2,212,30,0.007509,0.0,0.006886,17.188
keyword_cross,VerihoggFormat,,True,1,5.6.2,192,30,0.007501,0.0,0.006819,17.219
keyword_pulldown,VerihoggFormat,,True,1,5.6.2,204,30,0.00748,0.0,0.00708,17.156
keyword_highz0,VerihoggFormat,,True,1,5.6.2,196,30,0.00428,0.003445,0.007076,17.27
keyword_endspecify,VerihoggFormat,,True,1,5.6.2,212,30,0.0,0.007724,0.006964,16.914
keyword_tri0,VerihoggFormat,,True,1,5.6.2,188,30,0.007787,0.0,0.007126,17.086
keyword_task,VerihoggFormat,,True,1,5.6.2,188,30,0.004246,0.003036,0.006626,17.566
keyword_int,VerihoggFormat,,True,1,5.6.2,184,30,0.0,0.007745,0.007103,17.199
keyword_reg,VerihoggFormat,,True,1,5.6.2,184,30,0.007374,0.0,0.006864,17.09
keyword_ref,VerihoggFormat,,True,1,5.6.2,184,30,0.007231,0.0,0.006604,17.137
keyword_tranif1,VerihoggFormat,,True,1,5.6.2,200,30,0.0,0.007406,0.006915,16.969
keyword_return,VerihoggFormat,,True,1,5.6.2,196,30,0.003877,0.003415,0.006826,17.371
keyword_always_latch,VerihoggFormat,,True,1,5.6.2,220,30,0.004273,0.003295,0.006967,17.242
keyword_begin,VerihoggFormat,,True,1,5.6.2,192,30,0.0,0.007767,0.007012,17.156
keyword_accept_on,VerihoggFormat,,True,1,5.6.2,208,30,0.001433,0.005288,0.006113,17.297
keyword_event,VerihoggFormat,,True,1,5.6.2,192,30,0.007169,0.0,0.006843,17.348
keyword_illegal_bins,VerihoggFormat,,True,1,5.6.2,220,30,0.004689,0.002839,0.006984,17.121
keyword_matches,VerihoggFormat,,True,1,5.6.2,200,30,0.001276,0.006405,0.007266,17.215
keyword_assume,VerihoggFormat,,True,1,5.6.2,196,30,0.004346,0.003511,0.007313,17.0
keyword_while,VerihoggFormat,,True,1,5.6.2,192,30,0.004283,0.003476,0.007076,17.207
keyword_bufif0,VerihoggFormat,,True,1,5.6.2,196,30,0.001428,0.005994,0.006819,17.203
keyword_large,VerihoggFormat,,True,1,5.6.2,192,30,0.004868,0.003022,0.007144,17.219
keyword_endfunction,VerihoggFormat,,True,1,5.6.2,216,30,0.004561,0.003413,0.0071,17.129
keyword_tranif0,VerihoggFormat,,True,1,5.6.2,200,30,0.00145,0.006379,0.007408,16.977
